,id,genre_ids,title,overview,popularity,release_date,vote_average,vote_count
8156,121936,"[35, 10749]",Happiness Never Comes Alone,"Sacha is a real seducer, a man with no ties or emotional or professional. Charlotte is a modern and independent woman, but barely has time to care for their three children. While Sacha and Charlotte are, at first glance, two incompatible beings, when they meet soon discover that they are quite complementary and need each other.",8.735,2012-06-27,6.1,401
8157,20187,"[28, 12, 18]",The Eiger Sanction,"A classical art professor and collector, who doubles as a professional assassin, is coerced out of retirement to avenge the murder of an old friend.",12.636,1975-05-21,6.1,332
8158,10468,"[35, 18]",28 Days,"After getting into a car accident while drunk on the day of her sister's wedding, Gwen Cummings is given a choice between prison or a rehab center. She chooses rehab, but is extremely resistant to taking part in any of the treatment programs they have to offer, refusing to admit that she has an alcohol addiction.",9.752,2000-04-06,6.1,884
8159,8592,"[12, 35, 80]",Dick Tracy,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,10.781,1990-04-05,6.1,839
8160,8078,"[878, 27, 28]",Alien Resurrection,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",24.952,1997-11-12,6.1,4331
8161,440918,"[10402, 18]",Teen Spirit,"A shy teenager living on the Isle of Wight dreams of pop stardom. With the help of an unlikely mentor, she enters a singing competition that will test her integrity, talent, and ambition.",9.533,2019-04-12,6.1,291
8162,173897,"[28, 27, 878]",Resident Evil: The Final Chapter,"Picking up immediately after the events in Resident Evil: Retribution, Alice is the only survivor of what was meant to be humanity's final stand against the undead. Now, she must return to where the nightmare began - The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",1.665,2016-12-23,6.1,2832
8163,152748,"[80, 18, 10749]",Ain't Them Bodies Saints,"Bob Muldoon and Ruth Guthrie, an impassioned young outlaw couple on an extended crime spree, are finally apprehended by lawmen after a shootout in the Texas hills. Although Ruth wounds a local officer, Bob takes the blame. But four years later, Bob escapes from prison and sets out to find Ruth and their daughter, born during his incarceration.",9.276,2013-07-03,6.1,387
8164,80271,"[18, 35, 10749]",LOL,"In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.",12.735,2012-02-10,6.1,2542
8165,65086,"[18, 27, 53]",The Woman in Black,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",15.867,2012-02-03,6.1,3246
8166,10170,"[18, 53, 10749]",The Russia House,"Barley Scott Blair, a Lisbon-based editor of Russian literature who unexpectedly begins working for British intelligence, is commissioned to investigate the purposes of Dante, a dissident scientist trapped in the decaying Soviet Union that is crumbling under the new open-minded policies.",11.933,1990-12-21,6.1,251
8167,6341,"[18, 28, 53]",Blue Thunder,"Los Angeles, California. Officer Murphy, a veteran Metropolitan Police helicopter pilot suffering from severe trauma due to his harsh experiences during the Vietnam War, and Lymangood, his resourceful new partner, are tasked with testing an advanced and heavily armed experimental chopper known as Blue Thunder.",11.956,1983-02-05,6.1,404
8168,263341,"[28, 12, 18]","Crouching Tiger, Hidden Dragon: Sword of Destiny","A story of lost love, young love, a legendary sword and one last opportunity at redemption.",20.957,2016-02-18,6.1,588
8169,97370,"[53, 878, 18]",Under the Skin,A seductive stranger prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,18.844,2014-03-14,6.1,3084
8170,11699,"[18, 80]",Bad Lieutenant: Port of Call - New Orleans,"Terrence McDonagh is a New Orleans Police sergeant, who recieves a medal and a promotion to lieutenant for heroism during Hurricane Katrina. Due to his heroic act, McDonagh injures his back and becomes addicted to prescription pain medication. He then finds himself involved with a drug dealer who is suspected of murdering a family of African immigrants.",20.144,2009-09-11,6.1,998
8171,10869,"[10749, 35, 10751, 14]",Herbie Rides Again,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,14.703,1974-02-12,6.1,362
8172,10407,"[35, 10749]",Housesitter,"After building his dream house, architect Newton Davis proposes marriage to his girlfriend, only to be summarily rejected. He seeks solace in a one-night stand with a waitress, never imagining that a woman he slept with once would end up posing as his wife. Gwen's ruse is so effective that by the time Newton learns of his ""marriage,"" the entire town feels like they know him.",11.604,1992-06-12,6.1,383
8173,5516,"[35, 80, 53]",The Ladykillers,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",9.204,2004-03-25,6.1,1445
8174,442062,"[12, 35, 14, 10751, 27]",Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!",18.013,2018-10-11,6.1,1342
8175,335796,[27],Ouija: Origin of Evil,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",19.51,2016-10-20,6.1,2260
8176,10065,[27],The Amityville Horror,"This hair-raising remake of the 1979 horror hit depicts the ordeal of the Lutz clan, whose new home has a gory past and a legacy of demons. Before long, the family patriarch is plagued by nightmares and his daughter is seeing phantoms.",30.923,2005-04-14,6.1,1995
8177,6038,"[28, 12, 35, 37]",Shanghai Knights,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",15.579,2003-02-06,6.1,2049
8178,426814,"[53, 27]",The Domestics,A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs.,9.749,2018-06-28,6.1,393
8179,258284,"[53, 80, 9648]",Every Secret Thing,"One clear summer day in a Baltimore suburb, a baby goes missing from her front porch. Two young girls serve seven years for the crime and are released into a town that hasn't fully forgiven or forgotten. Soon, another child is missing, and two detectives are called in to investigate the mystery in a community where everyone seems to have a secret.",13.476,2014-04-20,6.1,301
8180,51588,"[35, 10749]",Prom,"At “Prom,” every couple has a story and no two are exactly alike. As the big dance approaches for Nova Prescott, it’s a battle of wills as she finds herself drawn to the guy who gets in the way of her perfect prom. Fellow seniors Mei and Tyler harbor secrets, while others face all the insecurity and anticipation that surrounds one of high school’s most seminal events.",7.505,2011-04-29,6.1,421
