id_trabajador,estado,antiguedad,curso,curso_id
36,San Luis Potosí,2.0,Desarrollo de sistemas,124
413,Chiapas,2.0,Verificación de sesiones de los órganos desconcentrados,146
1272,México,2.0,Verificación de sesiones de los órganos desconcentrados,146
482,Tabasco,2.0,Verificación de sesiones de los órganos desconcentrados,146
983,Jalisco,2.0,Verificación de sesiones de los órganos desconcentrados,146
1505,Veracruz,2.0,Verificación de sesiones de los órganos desconcentrados,146
364,Campeche,2.0,Verificación del padrón electoral,154
130,Michoacán,2.0,Administración de los tiempos del estado en radio y televisión,105
2127,Querétaro,1.8,Atención de asuntos jurídicos,155
2127,Querétaro,1.8,"Aplicación y gestión de recursos humanos, materiales y financieros",147
2127,Querétaro,1.8,Verificación de sesiones de los órganos desconcentrados,146
21,Oaxaca,1.6,Atención de asuntos jurídicos,155
21,Oaxaca,1.6,"Aplicación y gestión de recursos humanos, materiales y financieros",147
1053,Jalisco,1.6,"Aplicación y gestión de recursos humanos, materiales y financieros",147
1053,Jalisco,1.6,Actualización del padrón electoral y credencialización de los ciudadanos,127
21,Oaxaca,1.6,"Planeación de planes, programas y proyectos",156
1053,Jalisco,1.6,Operación de módulos de atención ciudadana,120
1073,Nayarit,1.5,Atención de asuntos jurídicos,155
2034,Ciudad de México,1.5,Atención de asuntos jurídicos,155
789,Chihuahua,1.5,"Aplicación y gestión de recursos humanos, materiales y financieros",147
789,Chihuahua,1.5,Selección de personal,142
11,Veracruz,1.5,Operación de las comisiones de vigilancia del registro federal de electores,133
846,Durango,1.5,Operación de las comisiones de vigilancia del registro federal de electores,133
1895,Ciudad de México,1.5,Administración de base de datos,148
846,Durango,1.5,Actualización del padrón electoral y credencialización de los ciudadanos,127
1789,Ciudad de México,1.5,Actualización del padrón electoral y credencialización de los ciudadanos,127
1186,Guerrero,1.5,Construcción de la cartografía electoral,143
2151,Michoacán,1.5,Construcción de la cartografía electoral,143
846,Durango,1.5,Construcción de la cartografía electoral,143
1895,Ciudad de México,1.5,Fiscalización a los sujetos obligados,158
2034,Ciudad de México,1.5,Fiscalización a los sujetos obligados,158
1556,Chiapas,1.5,Depuración del padrón electoral,145
1789,Ciudad de México,1.5,Depuración del padrón electoral,145
1458,Baja California,1.5,Impartición de capacitación,149
1073,Nayarit,1.5,"Planeación de planes, programas y proyectos",156
789,Chihuahua,1.5,Operación de módulos de atención ciudadana,159
1556,Chiapas,1.5,Operación de módulos de atención ciudadana,159
2151,Michoacán,1.5,Aplicación de metodología estadística y/o demográfica,150
1458,Baja California,1.5,Diseño de programas de capacitación,152
1458,Baja California,1.5,Diseño de materiales de capacitación,122
1186,Guerrero,1.5,Diseño de materiales de capacitación,160
11,Veracruz,1.5,Diseño de materiales de capacitación,160
1073,Nayarit,1.5,Desarrollo de normativa,157
1895,Ciudad de México,1.5,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
2034,Ciudad de México,1.5,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
11,Veracruz,1.5,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
2151,Michoacán,1.5,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1789,Ciudad de México,1.5,Reincorporación al padrón electoral,96
1186,Guerrero,1.5,"Diseño, mejora y producción de material electoral",92
1777,Chiapas,1.3,Operación de las comisiones de vigilancia del registro federal de electores,133
1777,Chiapas,1.3,Construcción de la cartografía electoral,143
1777,Chiapas,1.3,Desarrollo de sistemas,124
251,Ciudad de México,1.0,Atención de asuntos jurídicos,155
469,Guerrero,1.0,Atención de asuntos jurídicos,155
487,Chiapas,1.0,Atención de asuntos jurídicos,155
545,Ciudad de México,1.0,Atención de asuntos jurídicos,155
778,Ciudad de México,1.0,Atención de asuntos jurídicos,155
1055,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
1060,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
1500,Michoacán,1.0,Atención de asuntos jurídicos,-1
1656,México,1.0,Atención de asuntos jurídicos,-1
1664,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
1764,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
630,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
643,Nuevo León,1.0,Atención de asuntos jurídicos,-1
1057,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
1112,Chiapas,1.0,Atención de asuntos jurídicos,-1
1242,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
1610,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
1643,Ciudad de México,1.0,Atención de asuntos jurídicos,-1
1822,Querétaro,1.0,Atención de asuntos jurídicos,-1
1112,Chiapas,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
2138,Ciudad de México,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
30,Chiapas,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
212,Quintana Roo,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
635,Coahuila,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
670,Jalisco,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
773,Querétaro,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
1500,Michoacán,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
199,Guerrero,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
643,Nuevo León,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
1393,Quintana Roo,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
1718,Morelos,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
1729,Colima,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
1919,Ciudad de México,1.0,"Aplicación y gestión de recursos humanos, materiales y financieros",-1
1,Chihuahua,1.0,Selección de personal,-1
360,México,1.0,Selección de personal,-1
1282,Guanajuato,1.0,Selección de personal,-1
979,Ciudad de México,1.0,Selección de personal,-1
1195,Michoacán,1.0,Selección de personal,-1
2172,Veracruz,1.0,Selección de personal,-1
186,Guerrero,1.0,Operación de las comisiones de vigilancia del registro federal de electores,133
589,Chihuahua,1.0,Operación de las comisiones de vigilancia del registro federal de electores,133
920,Oaxaca,1.0,Operación de las comisiones de vigilancia del registro federal de electores,133
1024,Jalisco,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
1426,Ciudad de México,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
1568,Guerrero,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
1785,Jalisco,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
1796,Guerrero,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
2041,Veracruz,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
2074,Jalisco,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
99,Nuevo León,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
272,Chiapas,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
287,Michoacán,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
145,Morelos,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
152,Veracruz,1.0,Operación de las comisiones de vigilancia del registro federal de electores,-1
10,Puebla,1.0,Administración de base de datos,148
30,Chiapas,1.0,Administración de base de datos,148
82,Oaxaca,1.0,Administración de base de datos,148
520,México,1.0,Administración de base de datos,148
1877,Ciudad de México,1.0,Administración de base de datos,148
1919,Ciudad de México,1.0,Administración de base de datos,148
2172,Veracruz,1.0,Administración de base de datos,148
152,Veracruz,1.0,Administración de base de datos,148
545,Ciudad de México,1.0,Administración de base de datos,148
744,Chiapas,1.0,Administración de base de datos,148
803,Chihuahua,1.0,Administración de base de datos,148
1692,Ciudad de México,1.0,Administración de base de datos,-1
1779,Nuevo León,1.0,Administración de base de datos,-1
146,Ciudad de México,1.0,Administración de base de datos,-1
251,Ciudad de México,1.0,Administración de base de datos,-1
1392,Yucatán,1.0,Administración de base de datos,-1
145,Morelos,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
535,Coahuila,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
803,Chihuahua,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
1317,México,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
1340,México,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
186,Guerrero,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
920,Oaxaca,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
1426,Ciudad de México,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
2074,Jalisco,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
272,Chiapas,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
1024,Jalisco,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
2041,Veracruz,1.0,Actualización del padrón electoral y credencialización de los ciudadanos,-1
1003,Ciudad de México,1.0,Construcción de la cartografía electoral,143
1173,Veracruz,1.0,Construcción de la cartografía electoral,143
2015,Yucatán,1.0,Construcción de la cartografía electoral,143
183,Sonora,1.0,Construcción de la cartografía electoral,-1
759,México,1.0,Construcción de la cartografía electoral,-1
1088,Michoacán,1.0,Construcción de la cartografía electoral,-1
1340,México,1.0,Construcción de la cartografía electoral,-1
162,Puebla,1.0,Construcción de la cartografía electoral,-1
589,Chihuahua,1.0,Construcción de la cartografía electoral,-1
1568,Guerrero,1.0,Construcción de la cartografía electoral,-1
1977,México,1.0,Construcción de la cartografía electoral,-1
684,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1392,Yucatán,1.0,Fiscalización a los sujetos obligados,158
1822,Querétaro,1.0,Fiscalización a los sujetos obligados,158
2011,Sinaloa,1.0,Fiscalización a los sujetos obligados,158
10,Puebla,1.0,Fiscalización a los sujetos obligados,158
48,Morelos,1.0,Fiscalización a los sujetos obligados,158
173,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1055,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1060,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1273,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1656,México,1.0,Fiscalización a los sujetos obligados,158
1664,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1764,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1790,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
1919,Ciudad de México,1.0,Fiscalización a los sujetos obligados,158
2180,Campeche,1.0,Fiscalización a los sujetos obligados,158
244,Baja California,1.0,Fiscalización a los sujetos obligados,158
487,Chiapas,1.0,Fiscalización a los sujetos obligados,158
670,Jalisco,1.0,Fiscalización a los sujetos obligados,-1
705,Quintana Roo,1.0,Fiscalización a los sujetos obligados,-1
1003,Ciudad de México,1.0,Fiscalización a los sujetos obligados,-1
1057,Ciudad de México,1.0,Fiscalización a los sujetos obligados,-1
1242,Ciudad de México,1.0,Fiscalización a los sujetos obligados,-1
1610,Ciudad de México,1.0,Fiscalización a los sujetos obligados,-1
1643,Ciudad de México,1.0,Fiscalización a los sujetos obligados,-1
162,Puebla,1.0,Depuración del padrón electoral,145
183,Sonora,1.0,Depuración del padrón electoral,145
1088,Michoacán,1.0,Depuración del padrón electoral,145
1321,Nuevo León,1.0,Depuración del padrón electoral,145
1977,México,1.0,Depuración del padrón electoral,145
1568,Guerrero,1.0,Depuración del padrón electoral,145
1785,Jalisco,1.0,Depuración del padrón electoral,145
186,Guerrero,1.0,Depuración del padrón electoral,-1
